Experiment,Function_ID,Dimension,Number_of_Evaluations,Processing_Time,Global_Optimum,Actual_Solution,Fitness_Optimum,Fitness_Mean,Binary_Solution,Number_Selected_Features,Total_Features,Accuracy,Fitness_Value
1,0,30,5040,766.6900818347931,-1.9603,-1.449122807017544,"[-1.4140350877192982, -1.4140350877192982, -1.4149122807017545, -1.4149122807017545, -1.431578947368421, -1.431578947368421, -1.431578947368421, -1.431578947368421, -1.431578947368421, -1.431578947368421, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544]","[-1.3882456140350876, -1.3708771929824561, -1.333859649122807, -1.4040350877192982, -1.3210526315789475, -1.331578947368421, -1.289298245614035, -1.320877192982456, -1.3296491228070175, -1.405438596491228, -1.3298245614035087, -1.2875438596491229, -1.3280701754385966, -1.2433333333333334, -1.3350877192982458, -1.3880701754385967, -1.3261403508771932, -1.3000000000000003, -1.2450877192982457, -1.2450877192982457, -1.4126315789473685, -1.3133333333333335, -1.2894736842105263, -1.3331578947368423, -1.42140350877193, -1.3033333333333332, -1.3226315789473686, -1.331578947368421, -1.2450877192982457, -1.2875438596491229, -1.2450877192982457, -1.3442105263157895, -1.2450877192982457, -1.4194736842105264, -1.2450877192982457, -1.3103508771929826, -1.422982456140351, -1.3331578947368423, -1.2450877192982457, -1.4110526315789476, -1.3261403508771932, -1.2450877192982457, -1.2450877192982457, -1.3156140350877192, -1.2450877192982457, -1.2450877192982457, -1.2450877192982457, -1.324561403508772, -1.324736842105263, -1.3243859649122807, -1.2450877192982457, -1.3759649122807018, -1.3314035087719298, -1.2450877192982457, -1.329824561403509, -1.3033333333333332, -1.3349122807017544, -1.2770175438596492, -1.2485964912280703, -1.3526315789473684, -1.308421052631579, -1.2519298245614034, -1.2519298245614034, -1.3435087719298244, -1.345263157894737, -1.4263157894736842, -1.326140350877193, -1.2875438596491229, -1.4071929824561402, -1.2519298245614034, -1.3312280701754386, -1.4317543859649122, -1.296315789473684, -1.2519298245614034, -1.2519298245614034, -1.3417543859649124, -1.3314035087719298, -1.2928070175438597, -1.3121052631578949, -1.4166666666666667, -1.2227631578947369, -1.295657894736842, -1.2902631578947368, -1.304407894736842, -1.2906140350877193, -1.3158991228070174, -1.329342105263158, -1.3346491228070174, -1.3066447368421052, -1.3569956140350878, -1.3200657894736842, -1.3699122807017543, -1.3156578947368422, -1.2986842105263157, -1.3079166666666666, -1.3268640350877192, -1.2876315789473685, -1.2616008771929823, -1.309078947368421, -1.311030701754386, -1.3018201754385967, -1.3205701754385966, -1.281907894736842, -1.315592105263158, -1.285438596491228, -1.2530043859649123, -1.3012719298245614, -1.2901315789473684, -1.310482456140351, -1.3078289473684213, -1.3151973684210527, -1.2776535087719298, -1.3127850877192981, -1.34390350877193, -1.2981578947368422, -1.327719298245614, -1.3165131578947367, -1.2871271929824561, -1.2875219298245615, -1.2892982456140352, -1.3219298245614035, -1.2991228070175438, -1.3012280701754384, -1.3048245614035088, -1.3039473684210525, -1.2939912280701755, -1.3584868421052634, -1.313223684210526, -1.325877192982456, -1.2913377192982456, -1.2950219298245613, -1.3099122807017545, -1.3213157894736842, -1.3186622807017543, -1.3240350877192983, -1.3011403508771928, -1.3139035087719297, -1.2846052631578948, -1.2961622807017543, -1.3106359649122807, -1.3213377192982456, -1.2908991228070175, -1.346030701754386, -1.3540350877192981, -1.3190350877192984, -1.3005701754385963, -1.2717763157894737, -1.270482456140351, -1.2806798245614037, -1.2779385964912282, -1.3052192982456141, -1.289890350877193, -1.259188596491228, -1.2796491228070175, -1.3023464912280702, -1.2788157894736842, -1.2944956140350876, -1.2825, -1.2792982456140352, -1.32765350877193, -1.2819956140350877, -1.2610087719298246, -1.2445614035087718, -1.2376315789473684, -1.2212938596491227, -1.2159429824561403, -1.2020394736842106]","[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",16,30,0.956140350877193,1.418140350877193
2,0,30,5000,761.3718469142914,-1.9603,-1.449122807017544,"[-1.406140350877193, -1.406140350877193, -1.4140350877192982, -1.4236842105263159, -1.4236842105263159, -1.4236842105263159, -1.4236842105263159, -1.4236842105263159, -1.4236842105263159, -1.4236842105263159, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544]","[-1.2850877192982455, -1.355263157894737, -1.2328070175438595, -1.326140350877193, -1.3263157894736843, -1.3019298245614037, -1.3442105263157895, -1.3263157894736843, -1.302982456140351, -1.2780701754385966, -1.4057894736842105, -1.3278947368421052, -1.3173684210526315, -1.2824561403508772, -1.4198245614035088, -1.2417543859649123, -1.3264912280701755, -1.3582456140350876, -1.2417543859649123, -1.3742105263157893, -1.3264912280701755, -1.2417543859649123, -1.3282456140350876, -1.3656140350877193, -1.2947368421052632, -1.2824561403508772, -1.3282456140350876, -1.3192982456140352, -1.3175438596491227, -1.278421052631579, -1.3264912280701755, -1.273684210526316, -1.4284210526315788, -1.2484210526315789, -1.3226315789473682, -1.2484210526315789, -1.303157894736842, -1.2484210526315789, -1.2484210526315789, -1.417894736842105, -1.2484210526315789, -1.2650877192982455, -1.2484210526315789, -1.2484210526315789, -1.2484210526315789, -1.3207017543859647, -1.3294736842105261, -1.2484210526315789, -1.278421052631579, -1.2484210526315789, -1.3382456140350878, -1.2978947368421052, -1.3243859649122807, -1.3894736842105262, -1.3277192982456139, -1.3366666666666664, -1.4003508771929822, -1.283859649122807, -1.3757894736842105, -1.2484210526315789, -1.3278947368421052, -1.3631578947368421, -1.2484210526315789, -1.422982456140351, -1.3014035087719298, -1.4159649122807016, -1.4284210526315788, -1.3964912280701753, -1.3510526315789473, -1.4142105263157894, -1.3259649122807018, -1.2484210526315789, -1.2484210526315789, -1.326140350877193, -1.3743859649122805, -1.4089473684210525, -1.2484210526315789, -1.3207017543859647, -1.2484210526315789, -1.3703508771929822, -1.2406798245614035, -1.2733552631578946, -1.3199780701754387, -1.3368859649122808, -1.3174122807017543, -1.3060087719298246, -1.3024780701754388, -1.2722368421052632, -1.2947587719298246, -1.2864912280701755, -1.2982236842105261, -1.3014254385964912, -1.3144736842105265, -1.2910087719298247, -1.295372807017544, -1.2841447368421053, -1.2682675438596491, -1.3421271929824563, -1.3364912280701755, -1.2977412280701757, -1.301359649122807, -1.3016008771929823, -1.3069956140350878, -1.3210087719298245, -1.3255701754385965, -1.299736842105263, -1.296907894736842, -1.3510964912280703, -1.2845175438596492, -1.2748026315789474, -1.2969736842105264, -1.301688596491228, -1.3291666666666668, -1.310767543859649, -1.3320394736842105, -1.3135745614035088, -1.2955043859649122, -1.3077631578947368, -1.3262280701754385, -1.302390350877193, -1.3233333333333335, -1.2994517543859652, -1.265701754385965, -1.3033552631578946, -1.2597149122807019, -1.3240350877192983, -1.313969298245614, -1.3217763157894737, -1.317061403508772, -1.3088377192982457, -1.3445833333333332, -1.2890570175438598, -1.2694956140350877, -1.3185087719298245, -1.3292763157894738, -1.2955043859649122, -1.3275438596491227, -1.3391447368421052, -1.310986842105263, -1.3030263157894737, -1.320438596491228, -1.2955701754385964, -1.2814473684210526, -1.2758114035087718, -1.3102631578947368, -1.3245833333333334, -1.283157894736842, -1.2898245614035087, -1.3072368421052631, -1.2964473684210527, -1.313092105263158, -1.2760087719298245, -1.288464912280702, -1.3033771929824562, -1.2875219298245615, -1.2623245614035088, -1.2686622807017547, -1.2411842105263158, -1.277609649122807, -1.2723026315789476, -1.2744517543859648, -1.2471929824561403, -1.2429605263157897, -1.2292105263157893, -1.2107017543859648, -1.2055701754385963, -1.208267543859649]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",15,30,0.9649122807017544,1.4599122807017544
3,0,30,5010,759.9505069255829,-1.9603,-1.449122807017544,"[-1.405263157894737, -1.405263157894737, -1.405263157894737, -1.405263157894737, -1.4140350877192982, -1.4140350877192982, -1.4228070175438596, -1.4228070175438596, -1.432456140350877, -1.432456140350877, -1.432456140350877, -1.432456140350877, -1.432456140350877, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544]","[-1.2371929824561403, -1.257719298245614, -1.301754385964912, -1.3036842105263156, -1.2292982456140351, -1.3173684210526315, -1.2743859649122808, -1.3085964912280703, -1.2398245614035086, -1.3936842105263156, -1.2389473684210526, -1.3237280701754386, -1.3323026315789472, -1.322609649122807, -1.2824780701754386, -1.3215570175438596, -1.3185745614035087, -1.2931798245614035, -1.288267543859649, -1.2951973684210525, -1.3128947368421051, -1.3355043859649123, -1.2755263157894736, -1.3213815789473684, -1.315592105263158, -1.3031798245614035, -1.29859649122807, -1.3585964912280701, -1.3637938596491228, -1.305219298245614, -1.3160087719298246, -1.3082236842105264, -1.2978947368421054, -1.3080263157894738, -1.3251754385964911, -1.3529166666666668, -1.2648684210526315, -1.311842105263158, -1.29515350877193, -1.3500877192982457, -1.303311403508772, -1.2748464912280701, -1.3486184210526315, -1.322280701754386, -1.317719298245614, -1.3139254385964914, -1.2624122807017546, -1.2833991228070176, -1.2842324561403509, -1.3300877192982457, -1.3350877192982455, -1.312719298245614, -1.3136622807017546, -1.3232236842105263, -1.3096271929824563, -1.3187280701754385, -1.3382236842105262, -1.261030701754386, -1.3119956140350877, -1.2945394736842104, -1.3337280701754388, -1.2752850877192983, -1.3304385964912282, -1.2773684210526315, -1.3141666666666667, -1.3389912280701755, -1.3169298245614036, -1.316315789473684, -1.3048464912280702, -1.339671052631579, -1.2879605263157896, -1.3076315789473685, -1.326798245614035, -1.3131798245614035, -1.291622807017544, -1.3316447368421052, -1.269451754385965, -1.2699122807017544, -1.3144956140350879, -1.3067105263157894, -1.2845175438596492, -1.303530701754386, -1.2767324561403508, -1.3089035087719298, -1.2784429824561403, -1.2999122807017545, -1.306030701754386, -1.3037061403508772, -1.2943421052631578, -1.2876535087719296, -1.2855043859649122, -1.2647368421052632, -1.2708991228070174, -1.2820614035087718, -1.275921052631579, -1.2706359649122807, -1.2647149122807018, -1.258048245614035, -1.2378070175438598, -1.234627192982456, -1.2351973684210527, -1.2131140350877192, -1.1943640350877192, -1.1892543859649123]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",20,30,0.9649122807017544,1.2949122807017543
4,0,30,5010,754.7343015670776,-1.9603,-1.449122807017544,"[-1.405263157894737, -1.405263157894737, -1.406140350877193, -1.406140350877193, -1.406140350877193, -1.406140350877193, -1.406140350877193, -1.406140350877193, -1.406140350877193, -1.406140350877193, -1.431578947368421, -1.431578947368421, -1.431578947368421, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.4403508771929825, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544, -1.449122807017544]","[-1.222280701754386, -1.386315789473684, -1.3107017543859647, -1.3107017543859647, -1.2975438596491227, -1.305438596491228, -1.227719298245614, -1.3105263157894735, -1.3159649122807016, -1.3185964912280703, -1.2604824561403507, -1.2653728070175438, -1.3127850877192984, -1.282280701754386, -1.3103947368421054, -1.2957894736842106, -1.3520833333333333, -1.3210087719298245, -1.2681359649122805, -1.303157894736842, -1.300701754385965, -1.3056140350877192, -1.2889473684210526, -1.3102850877192982, -1.2869736842105264, -1.3246929824561404, -1.318969298245614, -1.3291885964912282, -1.323092105263158, -1.3040570175438595, -1.2967763157894736, -1.2804605263157895, -1.286622807017544, -1.3244078947368423, -1.2904385964912284, -1.330263157894737, -1.3101754385964912, -1.3329166666666665, -1.3142982456140353, -1.3375219298245615, -1.2920833333333333, -1.2969736842105264, -1.286578947368421, -1.2816885964912281, -1.3356798245614034, -1.3034649122807018, -1.3258552631578948, -1.3267105263157895, -1.277390350877193, -1.294013157894737, -1.3289473684210527, -1.297609649122807, -1.2944956140350876, -1.3116885964912282, -1.320701754385965, -1.3092543859649122, -1.3231798245614035, -1.277872807017544, -1.2838377192982455, -1.285657894736842, -1.3166885964912278, -1.30125, -1.2989912280701756, -1.2796929824561403, -1.299956140350877, -1.2959429824561401, -1.3453289473684211, -1.3128070175438595, -1.3082894736842106, -1.3004385964912282, -1.2968201754385966, -1.328969298245614, -1.3167543859649125, -1.3008991228070177, -1.3091885964912282, -1.2860087719298245, -1.2888815789473687, -1.2743640350877192, -1.3033333333333332, -1.2808114035087719, -1.3261842105263157, -1.3005043859649121, -1.2979385964912282, -1.3279166666666669, -1.3077631578947368, -1.3328289473684212, -1.3060745614035087, -1.2805701754385965, -1.2656798245614034, -1.2834429824561404, -1.297434210526316, -1.296140350877193, -1.2791008771929824, -1.3092763157894738, -1.3112280701754386, -1.2631359649122806, -1.290219298245614, -1.2673903508771929, -1.2493640350877193, -1.2500657894736844, -1.2375657894736842, -1.217171052631579, -1.2104824561403507, -1.2100438596491228]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",24,30,0.9649122807017544,1.1629122807017542
